name,address,phone,website,email,latitude,longitude
Camping Abri de Camargue,"Le, 320 Rte de l'Espiguette, 30240 Le Grau-du-Roi, France",04 66 51 54 83,https://www.abridecamargue.fr/,bootstrap@5.3.2,43.5223961,4.1489772
Agency Triolet,"58 Rue du Triolet, 34090 Montpellier, France",04 67 52 49 00,http://www.triolet-immobilier.com/,agence-triolet@orange.fr,43.6239071,3.863424499999999
Camping Marvilla Parks - Domaine de Massereau,"Les hauteurs de Sommières, 1803 Rte d'Aubais, 30250 Sommières, France",04 66 53 11 20,https://www.massereau.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_search,N/A,43.7663465,4.0984657
Eurotransac,"6 Av. du Port, 34540 Balaruc-les-Bains, France",04 67 43 10 66,https://www.eurotransac.fr/,N/A,43.44146980000001,3.6797183
Camping Le Floréal,"Rue de la Première Ecluse, 34970 Lattes, France",04 67 92 93 05,http://www.campinglefloreal.com/,contact@campinglefloreal.com,43.58936,3.901894999999999
Magellan Conseil Immobilier,"12 Bd Victor Hugo, 34000 Montpellier, France",04 99 13 39 40,,N/A,43.6068127,3.8783769
Frances Immobilier,"1 Rue des Augustins, 34000 Montpellier, France",04 67 66 24 11,http://www.frances-immobilier.com/,N/A,43.6101773,3.880226600000001
Imagimmo Victor Hugo Immobilier Montpellier,"23 Grand Rue Jean Moulin, 34000 Montpellier, France",04 67 66 12 13,http://www.victorhugo-immobilier.com/,logo-small@2x.png,43.6079579,3.8777405
ABI Immobilier,"4 Rue Saint-Pierre, 34000 Montpellier, France",04 67 60 89 63,http://www.abi.immo/,immobilier.abi@orange.fr,43.612351,3.8749271
Citya Cogesim,"12 Rue Foch, 34000 Montpellier, France",04 67 60 19 40,https://www.citya.com/agences-immobilieres/montpellier-34172/239?utm_campaign=montpellier&utm_medium=gmb&utm_source=google,svilar@citya.com,43.61091930000001,3.8742176
Acteur Sud Immobilier,"51 Rue du Faubourg Boutonnet, 34090 Montpellier, France",04 67 03 03 88,http://www.acteursud.com/,info@acteursud.com,43.6197181,3.8732114
Camping Tohapi Les Salins de la Gardiole (Anciennement L'Europe),"31 Rte de Frontignan, 34110 Vic-la-Gardiole, France",04 67 18 46 67,https://www.campinglessalinsdelagardiole.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_search,info.form.fr@tohapi.fr,43.49162659999999,3.7792671
Agence immobilière MONTPELLIER - URBAN IMMO PORT MARIANNE,"278 Pl. Ernest Granier, 34000 Montpellier, France",04 67 85 00 00,http://www.urbanimmo.com/,logo-small@2x.png,43.601321,3.9005291
La Maison des Arts,"Le Village, 34190 Ferrières-les-Verreries, France",06 13 44 46 96,,N/A,43.87706499999999,3.7967594
Projet Immo,"38 Rue des Santolines, 34270 Les Matelles, France",04 67 57 91 99,http://www.projetimmo34.com/,contact@projetimmo34.com,43.7280059,3.8100539
Unik Immobilier,"23 Av. Georges Clemenceau, 34000 Montpellier, France",04 34 22 10 12,http://www.unik-immo.com/,barthelemy.renouard@gmail.com,43.60369959999999,3.8729784
Orpi Les Bain Immobilier Balaruc,"Av. de la Gare, 34540 Balaruc-les-Bains, France",04 67 78 88 48,https://www.orpi.com/lesbains/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_balaruc-les-bains&utm_content=lesbains,N/A,43.4470675,3.6936984
Ecusson Immobilier,"3 Rue Saint-Come, 34000 Montpellier, France",04 67 60 45 60,http://www.ecussonimmobilier.com/,N/A,43.60830869999999,3.876229
Antigone Immobilier,"12 Pl. du Millénaire, 34000 Montpellier, France",04 67 64 52 25,http://www.antigone-immobilier.com/,logo@2x.png,43.6078829,3.8890687
Orpi Lattes Immobilier,"596 Av. de Montpellier, 34970 Lattes, France",04 67 15 14 14,https://www.orpi.com/lattesimmobilier/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_lattes&utm_content=lattesimmobilier,N/A,43.56832099999999,3.904128699999999
Human Immobilier Montpellier Antigone,"417 Rue Léon Blum, 34000 Montpellier, France",04 67 07 36 36,https://www.human-immobilier.fr/montpellier-antigone?utm_source=google&utm_medium=seo&utm_campaign=google_my_business_achat,bootstrap-icons@1.5.0,43.6066739,3.8903582
Castrimmo,"18 bis Av. de Montpellier, 34160 Castries, France",04 67 40 30 20,https://www.immobilier-castries-baillargues.com/,logo-small@2x.png,43.6770566,3.9836983
Pescalune Immobilier,"2 Quai Voltaire, 34400 Lunel, France",04 67 68 82 01,http://www.pescaluneimmo.com/,N/A,43.67462500000001,4.132401800000001
RIPA - Védimmo Agency,"1 Rue Fon de l'Hospital, 34430 Saint-Jean-de-Védas, France",04 67 27 56 04,https://www.orpi.com/capsud/,N/A,43.57771030000001,3.8274187
Cabinet du Port,"37 Av. du Port, 34540 Balaruc-les-Bains, France",04 67 48 05 40,http://www.agence34immobilier.fr/,swiper@8.4.4,43.4408881,3.681363700000001
Human Immobilier Frontignan,"Pl. Jean Jaurès, 34110 Frontignan, France",04 67 18 02 20,https://www.human-immobilier.fr/frontignan?utm_source=google&utm_medium=seo&utm_campaign=google_my_business_achat,bootstrap-icons@1.5.0,43.4457017,3.7574652
Odyssea,"Les Palais Mayas, 76 Rue Frédéric Mistral, 34280 La Grande-Motte, France",04 67 29 10 00,http://www.immobilier-lagrandemotte.com/,N/A,43.559251,4.088258000000001
Orpi C'Immo Agence De Castelnau Le Lez,"6 Av. Jean Jaurès, 34170 Castelnau-le-Lez, France",04 67 33 00 01,https://www.orpi.com/cimmocastelnaulelez/,N/A,43.633559,3.895635
BOIX IMMOBILIER,"RESIDENCE MER ET SOLEIL, Canal des Quilles Villeroy, 23 Pl. de la Capitainerie, 34200 Sète, France",04 67 51 24 43,http://www.boix-immobilier.fr/,infos@boix-immobilier.fr,43.393639,3.661609
CENTURY 21 Mercom Transactions,"64 Av. du Pont Juvénal, 34000 Montpellier, France",04 99 52 22 62,https://www.century21-mercom-montpellier.com/,jean.dupont@exemple.com,43.6053326,3.8892173
SUD EST IMMOBILIER,"12 Rue Eugène Lisbonne, 34000 Montpellier, France",04 67 58 44 33,http://www.sud-est-immobilier.com/,N/A,43.61056860000001,3.873757200000002
Orpi Agence immo Alpha La Grande-Motte,"immeuble le grand voilier, 330 Av. de l'Europe, 34280 La Grande-Motte, France",04 67 56 61 01,https://www.orpi.com/agencealpha/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_la%20grande-motte&utm_content=agencealpha,N/A,43.5575498,4.090488300000001
Cabinet Grand Sud,"53 Grand Rue François Mitterrand, 34130 Mauguio, France",04 67 06 10 00,http://www.immo34.fr/,mauguio@immo34.fr,43.6159481,4.0080041
Cimm-Immobilier,"2 Av. Monteroni d'Arbia, 34920 Le Crès, France",04 67 10 94 19,https://montpellier-entreprise.cimm.com/,N/A,43.6600172,3.9369724
Agence CENTURY 21 JCD Immobilier Sommières,"31 Rue Général Bruyère, 30250 Sommières, France",04 66 93 21 00,http://www.century21-jcd-sommieres.com/?utm_source=google_business&utm_medium=bouton_fiche_agence&utm_campaign=agence-century-21-jcd-immobilier-sommi%C3%A8res,mobile-century21_hero-0@2x.webp,43.78443439999999,4.089744799999999
Senioriales de Juvignac - Résidence seniors,"107 Rue Jupiter, 34990 Juvignac, France",04 67 41 42 64,https://www.senioriales.com/louer/occitanie/senioriales-de-juvignac?utm_campaign=Juvignac&utm_medium=local&utm_source=google,N/A,43.6175528,3.812557999999999
Aramons Residences Seniors,"1H avenue de l Ancienne Cave Coopérative, 34590 Marsillargues, France",04 67 71 90 60,https://www.aramons.fr/,contact@aramons.fr,43.666297,4.1729148
BURO Club,"543 Rue de la Castelle, 34070 Montpellier, France",04 67 17 92 18,https://www.buro.com/centre-affaires/montpellier-10/,N/A,43.5822865,3.869798899999999
MSA COMMERCES,"12 Bd Victor Hugo 3éme Etage, 34000 Montpellier, France",06 22 00 87 00,http://www.msacommerces.com/,N/A,43.6068935,3.878303000000001
Immo Conseil,"30 Av. Charles Flahault, 34090 Montpellier, France",04 67 85 00 00,http://www.urbanimmo.com/,logo-small@2x.png,43.6219019,3.864341599999999
Gestimmo,"50 Av. de Montpellier, 34770 Gigean, France",04 34 45 79 51,http://www.facebook.com/agencegestimmo/,N/A,43.5016275,3.7155356
